,time_stamp,id,age,gender,word,keypress,reaction_time
36,2024-02-17_22h36.05.210,0,,Female,recess,,1.3329990906640887e-06
37,2024-02-17_22h36.05.210,0,,Female,principal,,1.2079981388524175e-06
38,2024-02-17_22h36.05.210,0,,Female,fire,,1.291002263315022e-06
39,2024-02-17_22h36.05.210,0,,Female,teacher,,1.2500095181167126e-06
40,2024-02-17_22h36.05.210,0,,Female,homework,,1.4170072972774506e-06
41,2024-02-17_22h36.05.210,0,,Female,playground,,1.2499949662014842e-06
42,2024-02-17_22h36.05.210,0,,Female,chair,,1.2499949662014842e-06
43,2024-02-17_22h36.05.210,0,,Female,cup,,1.4160032151266932e-06
44,2024-02-17_22h36.05.210,0,,Female,park,,1.2090022210031748e-06
45,2024-02-17_22h36.05.210,0,,Female,textbook,,1.3749959180131555e-06
46,2024-02-17_22h36.05.210,0,,Female,flower,,1.2499949662014842e-06
47,2024-02-17_22h36.05.210,0,,Female,apple,,1.291002263315022e-06
48,2024-02-17_22h36.05.210,0,,Female,mountain,,1.2499949662014842e-06
49,2024-02-17_22h36.05.210,0,,Female,diploma,,1.291002263315022e-06
50,2024-02-17_22h36.05.210,0,,Female,shoe,,1.2499949662014842e-06
51,2024-02-17_22h36.05.210,0,,Female,science,,1.2499949662014842e-06
52,2024-02-17_22h36.05.210,0,,Female,cat,,1.3329990906640887e-06
53,2024-02-17_22h36.05.210,0,,Female,pencil,,1.2920063454657793e-06
54,2024-02-17_22h36.05.210,0,,Female,chair,,1.2079981388524175e-06
55,2024-02-17_22h36.05.210,0,,Female,geometry,,1.3329990906640887e-06
56,2024-02-17_22h36.05.210,0,,Female,language,,1.4170072972774506e-06
57,2024-02-17_22h36.05.210,0,,Female,reportcard,,1.2499949662014842e-06
58,2024-02-17_22h36.05.210,0,,Female,guitar,,1.2079981388524175e-06
59,2024-02-17_22h36.05.210,0,,Female,student,,1.291002263315022e-06
60,2024-02-17_22h36.05.210,0,,Female,uniform,,1.2499949662014842e-06
61,2024-02-17_22h36.05.210,0,,Female,river,,1.3329990906640887e-06
62,2024-02-17_22h36.05.210,0,,Female,dog,,1.334003172814846e-06
63,2024-02-17_22h36.05.210,0,,Female,key,,1.2500095181167126e-06
64,2024-02-17_22h36.05.210,0,,Female,pta,,1.2500095181167126e-06
65,2024-02-17_22h36.05.210,0,,Female,book,,1.45800004247576e-06
66,2024-02-17_22h36.05.210,0,,Female,beach,,1.3749959180131555e-06
67,2024-02-17_22h36.05.210,0,,Female,bike,,1.4169927453622222e-06
68,2024-02-17_22h36.05.210,0,,Female,chalkboard,,1.3329990906640887e-06
69,2024-02-17_22h36.05.210,0,,Female,blackboard,,1.2079981388524175e-06
70,2024-02-17_22h36.05.210,0,,Female,chemistry,,1.291002263315022e-06
71,2024-02-17_22h36.05.210,0,,Female,desk,,1.2499949662014842e-06
72,2024-02-17_22h36.05.210,0,,Female,song,,1.291991793550551e-06
73,2024-02-17_22h36.05.210,0,,Female,sky,,1.2499949662014842e-06
74,2024-02-17_22h36.05.210,0,,Female,exam,,1.500011421740055e-06
75,2024-02-17_22h36.05.210,0,,Female,music,,1.4170072972774506e-06
76,2024-02-17_22h36.05.210,0,,Female,bell,,1.5409896150231361e-06
77,2024-02-17_22h36.05.210,0,,Female,algebra,,1.3749959180131555e-06
78,2024-02-17_22h36.05.210,0,,Female,clock,,1.3339886208996177e-06
79,2024-02-17_22h36.05.210,0,,Female,graduation,,1.2499949662014842e-06
80,2024-02-17_22h36.05.210,0,,Female,quiz,,1.2920063454657793e-06
81,2024-02-17_22h36.05.210,0,,Female,fieldtrip,,1.834006980061531e-06
82,2024-02-17_22h36.05.210,0,,Female,clock,,1.5420082490891218e-06
83,2024-02-17_22h36.05.210,0,,Female,history,,1.4590041246265173e-06
84,2024-02-17_22h36.05.210,0,,Female,literature,,1.5409896150231361e-06
85,2024-02-17_22h36.05.210,0,,Female,attendance,,1.334003172814846e-06
86,2024-02-17_22h36.05.210,0,,Female,cafeteria,,1.2089876690879464e-06
87,2024-02-17_22h36.05.210,0,,Female,house,,1.4999968698248267e-06
88,2024-02-17_22h36.05.210,0,,Female,car,,1.3749959180131555e-06
89,2024-02-17_22h36.05.210,0,,Female,spelling,,2.207991201430559e-06
90,2024-02-17_22h36.05.210,0,,Female,education,,1.5409896150231361e-06
91,2024-02-17_22h36.05.210,0,,Female,bridge,,1.5409896150231361e-06
92,2024-02-17_22h36.05.210,0,,Female,baby,,1.4999968698248267e-06
93,2024-02-17_22h36.05.210,0,,Female,notebook,,1.2499949662014842e-06
94,2024-02-17_22h36.05.210,0,,Female,bird,,1.291991793550551e-06
95,2024-02-17_22h36.05.210,0,,Female,star,,1.291002263315022e-06
96,2024-02-17_22h36.05.210,0,,Female,backpack,,1.5830009942874312e-06
97,2024-02-17_22h36.05.210,0,,Female,game,,1.5840050764381886e-06
98,2024-02-17_22h36.05.210,0,,Female,cloud,,1.5420082490891218e-06
99,2024-02-17_22h36.05.210,0,,Female,train,,1.3750104699283838e-06
